164	20:04:51.949	Глав. Ст.	Сообщение	Ошибка	14	6	279	0	75	-53.593	+53.0	
165	20:04:55.368	Глав. Ст.	Вызов    	18	---	9	0	0	75	-163.443	+35.5	
166	20:05:09.949	Глав. Ст.	Сообщение	Ошибка	14	19	1094	0	75	-53.031	+53.4	
167	20:05:10.429	Глав. Ст.	Вызов    	50	---	1	0	0	75	-52.795	+35.1	
168	20:05:20.745	Глав. Ст.	Вызов    	6	---	20	774	0	75	-163.195	+35.5	
169	20:05:31.086	         	Ответ    	---	10	22	776	0	75	-53.519	+62.1	
171	20:05:38.808	Глав. Ст.	Вызов    	17	---	8	579	0	75	-53.627	+35.6	
172	20:05:39.113	Глав. Ст.	Вызов    	17	---	0	23	15	75	-53.556	+34.9	
173	20:05:46.250	Глав. Ст.	Сообщение	Ошибка	16	14	535	0	75	-52.899	+48.1	
174	20:05:49.085	         	Ответ    	---	10	4	0	0	75	-53.267	+53.7	
175	20:05:53.085	Глав. Ст.	Вызов    	23	---	7	300	0	75	-53.763	+34.7	
176	20:06:00.831	Глав. Ст.	Вызов    	9	---	10	581	0	75	-163.607	+34.7	
177	20:06:11.086	Глав. Ст.	Вызов    	23	---	16	769	0	75	-53.421	+35.6	
178	20:06:11.392	Глав. Ст.	Вызов    	23	---	1	23	15	75	-54.300	+35.6	
179	20:06:15.113	Глав. Ст.	Вызов    	6	---	4	279	0	75	-163.189	+35.3	
180	20:06:18.529	Глав. Ст.	Вызов    	18	---	1	256	0	75	-53.807	+35.3	
181	20:06:25.085	         	Ответ    	---	26	12	492	0	75	-53.457	+54.0	
182	20:06:25.578	Глав. Ст.	Вызов    	52	---	1	37	1	75	-53.351	+35.6	
183	20:06:29.606	Глав. Ст.	Вызов    	23	---	4	302	0	75	-54.167	+35.7	
184	20:06:36.742	Глав. Ст.	Вызов    	9	---	8	535	0	75	-163.194	+35.9	
185	20:06:51.008	Глав. Ст.	Вызов    	47	---	36	1070	0	75	-53.096	+46.0	
186	20:07:16.449	Глав. Ст.	Сообщение	Ошибка	14	36	1908	0	75	-52.696	+48.2	
187	20:07:19.272	         	Ответ    	---	16	5	0	0	75	-53.441	+52.5	
188	20:07:19.645	Глав. Ст.	Вызов    	52	---	1	28	1	75	-53.244	+34.8	
189	20:07:27.391	Глав. Ст.	Вызов    	17	---	12	581	0	75	-53.036	+35.3	
190	20:07:34.531	Глав. Ст.	Вызов    	61	---	4	536	0	75	-162.927	+51.5	
191	20:07:37.386	Глав. Ст.	Сообщение	Ошибка	18	8	214	0	75	-53.119	+52.9	
192	20:07:38.132	Глав. Ст.	Вызов    	52	---	5	0	0	75	-52.877	+35.6	
193	20:07:41.547	Глав. Ст.	Вызов    	23	---	1	256	0	75	-52.991	+34.3	
194	20:07:45.267	Глав. Ст.	Вызов    	17	---	5	279	0	75	-52.276	+34.9	
195	20:07:55.681	Глав. Ст.	Сообщение	Ошибка	10	22	781	0	75	-52.969	+50.9	
196	20:07:59.993	Глав. Ст.	Вызов    	23	---	9	0	0	75	-52.808	+35.5	
197	20:08:03.714	Глав. Ст.	Вызов    	17	---	3	279	0	75	-51.833	+35.6	
198	20:08:07.130	Глав. Ст.	Вызов    	18	---	0	256	0	75	-53.190	+36.5	
199	20:08:10.850	Глав. Ст.	Сообщение	51	14	7	279	0	75	-52.457	+49.8	
200	20:08:14.045	Глав. Ст.	Вызов    	52	---	5	240	0	75	-53.188	+35.1	
201	20:08:17.766	Глав. Ст.	Вызов    	23	---	1	279	0	75	-52.691	+35.5	
	Действующие адреса:	18, 50, 6, 17, 23, 9, 52, 47, 61, 51
	Активные адреса:	---
	Вошли в сеть:		50, 47
	Вышли из сети:		56, 30
203	20:08:21.794	Глав. Ст.	Вызов    	17	---	4	302	0	75	-52.755	+35.1	
204	20:08:28.930	Глав. Ст.	Сообщение	51	10	9	535	0	75	-52.776	+49.6	
205	20:08:31.784	Глав. Ст.	Сообщение	Ошибка	11	10	214	0	75	-53.062	+50.3	
206	20:08:39.535	Глав. Ст.	Вызов    	17	---	8	0	0	75	-52.754	+34.9	
207	20:08:46.963	Глав. Ст.	Сообщение	51	10	11	557	0	75	-52.897	+49.1	
208	20:08:47.469	Глав. Ст.	Вызов    	51	---	1	38	15	75	-52.915	+35.8	
209	20:08:49.784	         	Ответ    	---	20	2	174	0	75	-52.451	+51.0	
210	20:08:53.920	Глав. Ст.	Вызов    	23	---	5	310	0	75	-52.602	+35.4	
211	20:08:57.947	Глав. Ст.	Вызов    	17	---	4	302	0	75	-53.077	+34.8	
212	20:09:05.083	Глав. Ст.	Сообщение	Ошибка	14	9	535	0	75	-52.934	+57.4	
213	20:09:07.885	         	Ответ    	---	10	3	0	0	75	-52.783	+52.9	
214	20:09:19.329	Глав. Ст.	Вызов    	18	---	20	858	0	75	-52.858	+36.0	
215	20:09:23.592	Глав. Ст.	Вызов    	13	---	6	320	0	75	-163.062	+34.7	
216	20:09:25.884	         	Ответ    	---	16	1	172	0	75	-52.941	+55.0	
217	20:09:33.688	Глав. Ст.	Вызов    	17	---	12	585	0	75	-52.647	+34.6	
218	20:09:41.133	Глав. Ст.	Сообщение	Ошибка	14	8	558	0	75	-52.870	+52.8	
219	20:09:43.986	Глав. Ст.	Вызов    	61	---	6	0	0	75	-162.853	+50.4	
220	20:09:52.014	Глав. Ст.	Вызов    	17	---	16	602	0	75	-52.673	+35.6	
221	20:09:59.138	Глав. Ст.	Сообщение	Ошибка	14	11	534	0	75	-52.687	+52.3	
222	20:09:59.640	Глав. Ст.	Вызов    	13	---	0	0	0	75	-162.642	+35.4	
223	20:10:01.985	         	Ответ    	---	22	2	176	0	75	-52.630	+51.5	
224	20:10:02.425	Глав. Ст.	Вызов    	52	---	1	33	1	75	-52.522	+34.9	
225	20:10:10.171	Глав. Ст.	Вызов    	17	---	11	581	0	75	-53.089	+35.0	
226	20:10:13.590	Глав. Ст.	Вызов    	18	---	1	256	0	75	-52.259	+35.9	
227	20:10:17.310	Глав. Ст.	Сообщение	Ошибка	15	10	279	0	75	-52.947	+55.4	
228	20:10:20.285	         	Ответ    	---	16	7	0	0	75	-52.740	+56.9	
229	20:10:20.952	Глав. Ст.	Вызов    	52	---	2	50	24	75	-52.158	+37.0	
230	20:10:31.809	Глав. Ст.	Вызов    	18	---	15	814	0	75	-52.709	+35.7	
231	20:10:32.117	Глав. Ст.	Вызов    	18	---	0	23	15	75	-52.827	+34.6	
232	20:10:35.526	Глав. Ст.	Вызов    	61	---	0	256	0	75	-162.888	+55.9	
233	20:10:36.075	Глав. Ст.	Вызов    	13	---	3	41	33	75	-162.997	+33.9	
234	20:10:38.372	         	Ответ    	---	10	2	172	0	75	-52.586	+55.0	
	Действующие адреса:	51, 17, 23, 18, 13, 61, 52
	Активные адреса:	---
	Вошли в сеть:		13
	Вышли из сети:		50, 6, 9, 47
235	20:10:50.136	Глав. Ст.	Вызов    	18	---	22	882	0	75	-53.196	+34.3	
236	20:10:53.550	Глав. Ст.	Сообщение	51	10	1	256	0	75	-53.475	+52.3	
237	20:11:00.386	Глав. Ст.	Вызов    	23	---	10	513	0	75	-52.705	+34.7	
238	20:11:04.103	Глав. Ст.	Вызов    	6	---	3	279	0	75	-162.916	+35.8	
239	20:11:04.415	Глав. Ст.	Вызов    	17	---	0	23	15	75	-52.819	+35.5	
240	20:11:08.136	Глав. Ст.	Вызов    	18	---	5	279	0	75	-53.010	+35.7	
241	20:11:12.044	Глав. Ст.	Вызов    	51	---	8	293	0	75	-52.523	+34.9	
242	20:11:18.600	Глав. Ст.	Вызов    	23	---	9	492	0	75	-52.642	+34.9	
243	20:11:18.906	Глав. Ст.	Вызов    	23	---	1	23	15	75	-52.656	+35.4	
244	20:11:22.628	Глав. Ст.	Вызов    	17	---	2	279	0	75	-52.748	+34.9	
245	20:11:26.349	Глав. Ст.	Вызов    	18	---	4	279	0	75	-52.526	+35.1	
246	20:11:29.764	Глав. Ст.	Сообщение	Ошибка	12	4	256	0	75	-55.009	+51.6	
247	20:11:32.583	Глав. Ст.	Вызов    	61	---	4	0	0	75	-162.882	+56.9	
248	20:11:33.172	Глав. Ст.	Вызов    	52	---	3	44	36	75	-52.754	+34.2	
249	20:11:40.306	Глав. Ст.	Вызов    	17	---	7	535	0	75	-51.709	+34.8	
250	20:11:44.027	Глав. Ст.	Вызов    	18	---	4	279	0	75	-52.846	+35.2	
251	20:11:50.749	         	Ответ    	---	---	7	504	0	75	-162.981	+61.0	
252	20:11:51.173	Глав. Ст.	Вызов    	52	---	1	32	24	75	-52.767	+36.2	
253	20:12:02.333	Глав. Ст.	Вызов    	9	---	12	837	0	75	-162.950	+35.8	
254	20:12:05.750	Глав. Ст.	Сообщение	51	10	3	256	0	75	-53.247	+55.1	
255	20:12:16.307	Глав. Ст.	Вызов    	17	---	14	792	0	75	-53.456	+34.1	
256	20:12:20.029	Глав. Ст.	Вызов    	18	---	6	279	0	75	-52.712	+35.5	
257	20:12:23.750	Глав. Ст.	Сообщение	Ошибка	14	8	279	0	75	-52.629	+48.6	
258	20:12:26.585	         	Ответ    	---	28	6	0	0	75	-52.639	+55.2	
259	20:12:27.105	Глав. Ст.	Вызов    	52	---	1	39	1	75	-52.733	+35.5	
260	20:12:30.828	Глав. Ст.	Вызов    	23	---	6	279	0	75	-52.923	+36.4	
261	20:12:31.135	Глав. Ст.	Вызов    	23	---	1	23	15	75	-52.535	+35.4	
262	20:12:38.270	Глав. Ст.	Вызов    	18	---	3	535	0	75	-52.555	+35.5	
263	20:12:38.572	Глав. Ст.	Вызов    	9	---	0	23	15	75	-163.133	+37.4	
264	20:12:41.991	Глав. Ст.	Вызов    	61	---	0	256	0	75	-163.050	+50.9	
265	20:12:42.618	Глав. Ст.	Вызов    	51	---	5	47	39	75	-52.641	+35.6	
266	20:12:44.886	         	Ответ    	---	10	3	170	0	75	-53.110	+50.8	
268	20:12:52.911	Глав. Ст.	Вызов    	6	---	10	602	0	75	-162.520	+34.9	
269	20:12:56.636	Глав. Ст.	Вызов    	18	---	4	279	0	75	-53.254	+36.1	
270	20:13:00.051	Глав. Ст.	Сообщение	Ошибка	18	4	256	0	75	-53.036	+51.7	
271	20:13:03.165	Глав. Ст.	Вызов    	52	---	8	0	0	75	-52.529	+35.0	
